,count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,sentiment,clean_text
2177,23,1,1,2,0,0,0,2,rt googl plan launch major new social network call circl preview far super posit sxsw link
2178,28,2,1,1,0,0,0,2,rt love sxsw quot appl come cool technolog no one ever heard go confer quot
2179,18,0,1,0,0,0,0,1,think liter everyon iphon guy drop iphon foot sxsw
2180,16,1,1,1,0,0,0,1,hmmm rt googl launch major new social network call circl possibl today link sxsw
2181,15,0,2,0,0,0,0,1,yourmom would prob say design ipad app sxsw
2182,14,0,1,0,2,0,0,1,googl circl launch link quot may good time given twitter sxsw
2183,16,2,3,1,1,0,0,1,get go work yet tri day sxsw android evo
2184,16,0,1,1,1,0,0,1,sxsw folk best new iphon ipad app come across far
2185,18,0,1,0,0,0,0,3,hope time left poke like retweet googl love stori social vs search sxsw
2186,16,1,1,2,0,0,0,0,rt sxsw ipad design headach take two tablet call morn link
2187,24,0,2,2,0,0,0,1,strang littl japan news penetr sxsw bubbl bar tv cnn suggest anyth import ipad go fb
2188,29,2,1,1,0,0,0,1,think saw lookalik line ipad appl pop shop sxsw got awesom amp profit youtub channel
2189,24,0,3,3,2,0,0,0,friend iphon chang back hour instead forward amp hint fix sxsw iphon help
2190,24,1,2,2,0,0,0,1,rt aron pilhof new york time endors html ipad newsapp sxsw ask us not tweet
2191,10,0,3,1,0,0,0,1,sxsw goer wait appl ipad austin link link
2192,15,1,1,0,0,0,0,1,talk sxsw googl locat fast fun amp futur
2193,22,1,3,2,1,0,0,1,go awesom rt galleri origin daniel johnston art go tomorrow gsdm googl industri parti sxsw
2194,13,2,4,2,0,0,0,1,rt sxsw crowd swarm ipad launch link via sxsw appl
2195,28,1,1,1,0,0,0,1,rt experi tinker like nineti quot best view ipad new best view internet explor quot sxsw
2196,13,0,4,2,0,0,0,1,filmasterûª iphon app foursquar cinemago link api getglu iphon sxsw
2197,23,0,1,0,0,0,0,2,peopl back home seem sxsw put togeth pop appl store peopl get ipad today
2198,16,1,2,2,0,0,0,2,yup rt ipad envi roof thank everi person sxsw
2199,18,1,1,3,0,0,0,1,bisotã¢ locat austin tx usa link sxsw platform kill link
2200,14,0,1,1,0,0,0,1,googl not launch social network report sxsw contrari rumor link
2201,24,0,1,0,1,0,0,1,line alreadi form appl pop store austin peopl see festiv link sxsw
2202,10,0,3,4,0,0,0,1,free music compil sxsw featur artist link itun amplifiedlif sxsw
2203,17,0,2,1,1,0,0,1,get enough hack startupbu rsvp superhappydevhous sunday austin sxsw link
2204,23,1,1,1,0,0,0,2,rt brand focus purpos not object surviv amp succeed googl not search use info nike not sneaker perform sxsw
2205,18,1,1,2,2,0,0,2,yay rt hoot new blog post hootsuit mobil sxsw updat iphon blackberri amp android link
2206,15,1,2,1,1,0,0,2,git yer ipad even begin appl winsåê sxsw link via
2207,23,0,1,1,0,0,0,1,one lone dude await ipad appleûª sxsw store appl like expect bigger crowd form south link
2208,17,2,1,2,0,0,0,1,interest rt rt googl circl might launch today sxsw new social network link
2209,8,0,1,0,0,0,0,1,googl map use mobil sxsw
2210,22,0,2,6,1,0,0,2,wow iphon drop side iron cactu balconi screen shatter amaz sxsw fb
2211,12,0,1,0,0,0,0,1,lego mindstorm battl bot googl superhappydevhous sxsw link
2212,12,0,1,0,0,0,0,0,diabet plate thank googl alreadi cover link sxsw
2213,23,0,2,0,0,0,0,2,pen ink miamibeach iphon sxsw next week
2214,21,0,1,0,0,0,0,1,hehe appl open temporari appl retail store austin ipad launch sxsw geek link
2215,17,0,1,1,0,0,0,2,hand held û÷hoboûª drafthous launch û÷hobo shotgunûª iphon app sxsw link
2216,19,0,2,1,1,0,0,2,win free sxsw music sampler itun track quot industri favorit amp breakout artist quot link link
2217,21,0,2,1,1,0,0,0,use googl tv room nobodi rais hand pack room socialview session sxsw
2218,14,2,2,1,0,0,0,1,thank touchingstori preso sxsw deck link
2219,18,0,1,1,0,0,0,2,no parti like googl parti caus googl parti got taco ice cream sxsw
2220,20,1,2,2,0,0,0,2,kick sxswi give away ipad visit fb page enter link sxsw
2221,19,2,1,3,2,0,0,1,awesom rt download free track sxsw music sampler avail store today link
2222,19,2,2,1,1,0,0,1,ûï pop appl store austin still ipad stock lazyweb sxswû
2223,19,1,2,2,0,0,0,1,rt dude prop ipad urin time valuabl sxsw ewww
2224,15,1,3,0,1,0,0,1,great articl possibl futur social media boston appl sxsw next twitter link
2225,16,1,2,2,1,0,0,2,total agre check googletv ipad app connect tv link sxsw connectedtv fascin
2226,21,2,1,1,0,0,0,2,avail android gt gt absolut must app rock sxsw interact link via
2227,13,0,1,1,1,0,0,1,anyon know appl popup store sxsw still stock
2228,24,0,1,1,3,0,0,2,ipad contest full swing great see mani actsofshar com still plenti time join fun sxsw
2229,15,0,1,2,0,0,0,1,arriv earli get prime seat present googl marissa mayer sxsw kek
2230,23,1,1,1,0,0,0,1,rt sxsw meet author host android dev sat pm hilton room ab
2231,23,0,2,2,0,0,0,2,sxsw app iphon live rsvp event phone amp check sundayswagg eventbrit com scoremor
2232,15,0,1,1,4,0,0,1,hmmmm oppti get ipad sxsw link stop tempt
2233,21,0,1,0,1,0,0,1,know googl parti find samsung galaxi tab sxsw link
2234,11,1,1,1,0,0,0,2,brilliant enlighten game mechan present googl sxsw
2235,14,0,1,0,0,0,0,2,love morphi juicepack today recharg iphon worth sxsw
2236,17,1,1,0,1,0,0,1,wonder mani come back sxsw ipad mayb everyon
2237,10,0,1,0,0,0,0,2,kinda jealou ubiqu ipad sxsw
2238,27,0,1,0,1,0,0,1,server challeng huge hit sxsw come booth tri hand win iphon bottl open case beat min
2239,25,0,2,1,1,0,0,1,video googl quot get better quot one featur get better book due sxsw sxswhomo link
2240,15,2,3,1,0,0,0,1,googl among compani tri make impress sxsw interact link ipad sxswi
2241,24,1,1,2,0,0,0,1,rim hp go leas store next door put ûïcome soonû sign link lt appl sxsw
2242,15,0,1,0,0,0,0,1,there class war form sxsw ipad owner vs first gen owner
2243,21,2,2,1,0,0,0,0,rt googl incap disrupt innov acquir startup last year leanstartup sxsw
2244,20,1,2,1,0,0,0,0,rt quot reason googl social technic quot sxsw comment
2245,16,0,1,0,0,0,0,2,could first big news sxsw link googl build new social framework
2246,14,0,1,0,0,0,0,1,googl test quot check quot thing jig austin sxsw
2247,21,0,2,0,0,0,0,2,saveustechi panel sxsw get great start video surui carbon project googl link
2248,28,0,1,1,0,0,0,2,love mac pc ratio like ipad person ratio like three quarter one sxsw serious ton ipad
2249,17,1,1,2,0,0,0,1,rt overheard sxsw quot googl launch product peopl event quot
2250,16,1,3,2,1,0,0,1,ao ipad giveaway pick steam sxswi sxsw mashabl mashbash sxswi link photo
2251,15,1,2,3,0,0,0,1,rt check design ipad interfac new navig schema sxsw link sxsw uxd
2252,17,1,1,1,0,0,0,2,rt appl store line block week long sxsw amaz
2253,19,1,1,2,0,0,0,2,android rt new mobil app iûªll use atåê sxsw link
2254,24,0,3,1,0,1,0,2,new sq look like go rock updat iphon android push tonight sxsw keepaustinweird
2255,27,0,2,0,1,0,0,1,quot bring flipboard android no bring iphon still round corner io quot cmsxsw sxsw
2256,22,2,1,1,0,0,0,2,rt via still big line outsid appl pop shop day ipad debut sxsw
2257,22,0,1,1,0,0,0,1,sxsw news yahoo com loos search traffic new site googl com doubt last tho weird name
2258,19,2,1,1,1,0,0,2,rt web designerûª guid io android app today link sxsw
2259,9,0,1,0,0,0,0,0,get readi quot ipad design headach quot sxsw
2260,12,1,1,1,0,0,0,1,circl circu rt googl circl sxsw
2261,18,0,1,1,0,0,0,2,heard appl open store downtown austin tomorrow sell ipad sxsw attende
2262,22,1,1,1,0,0,0,1,rt abl afford attend sxsw buy ipad today consid save link
2263,30,3,1,2,0,0,0,2,rt rt love sxsw quot appl come cool technolog no one ever heard go confer quot
2264,15,1,1,2,0,0,0,1,rt not launch product sxsw plenti els link
2265,22,1,1,1,1,0,0,2,not fear sxsw attende pick ipad appl austin pop shop link via
2266,7,0,1,1,0,0,0,2,ipad design panel good sxsw
2267,14,0,3,0,0,0,0,1,appl naomi campbel pop store rage link sxsw
2268,18,2,1,2,0,0,0,1,rt first sxsw blog post grand open appl popup store link
2269,21,0,1,0,0,0,0,2,sound like job sxsw detail new bomb iphon app would love earli ado link
2270,12,1,1,1,0,0,0,0,rt temporari sxsw appl store appl sneaki usual link
2271,18,1,3,1,1,0,0,3,uxd glad no standard ipad navig tool might one sxsw
2272,16,2,2,1,0,0,0,1,wonder amp appl flashmob tcrn ch fcsj sxsw ipad
2273,20,1,1,3,1,0,0,1,rt nfb film app android avail download link link time sxsw
2274,20,1,2,0,0,0,0,2,badger angel news sxsw link nice one also give away free ipad link contest
2275,18,0,2,0,0,0,0,1,googl deni appear circl crop field sxsw not exist next socialmedia
2276,18,2,3,1,0,0,0,2,rt iphon amigo app chang broadcastr bestappev sxsw
2277,10,0,1,0,0,0,0,0,ipad turn giant camera look plain stupid sxsw
2278,21,1,2,2,2,0,0,1,rt sxsw buy appleatxdt popup store anyth ipad
2279,25,1,1,1,1,0,0,2,rt never forget march weekend japan earthquak ipad first south southwest sxsw memolan
2280,17,0,1,0,0,0,0,1,googl map mobil rout around traffic featur reduc fuel consumpt time spent traffic link sxsw
2281,11,0,2,1,1,0,0,2,sxsw app mxm made awesom link link
2282,20,1,1,1,0,0,0,1,roll congress past appl popup store sxsw social shuttl austin social media club pic link
2283,24,1,2,1,0,0,0,2,rt googl smart posit brand not search engin organ world info higher purpos savebrand sxsw
2284,12,2,2,1,0,0,0,1,hang last night sxsw parti blast
2285,14,1,2,1,1,0,0,2,time everyth ipad brand winner sxsw link pnid sxsw
2286,21,0,1,3,2,0,0,2,sxsw conf everyon mac ipad includ happen pc becom obsolet
2287,17,2,1,1,0,0,0,1,rt googl launch major new social network call circl possibl today link sxsw via
2288,18,1,2,1,0,0,0,1,report googl may announc circl new group awar social network sxsw tonight link
2289,22,0,1,1,0,0,0,2,quot transpar choic control defin googl product quot mayer therebi defin googl brand valu sxsw
2290,22,0,1,0,3,0,0,1,everyon use keep track plan sxsw regular googl calendar need guidanc
2291,19,1,1,1,0,0,0,1,rt line popup appl store th amp congress still block long sxsw fuck californian
2292,15,0,1,1,1,0,0,3,queue appl store austin four block long crazi stuff sxsw
2293,30,0,3,1,1,0,0,1,sxsw help request downtown austin appl store walk past find amp show map search thx
2294,27,0,1,1,1,0,0,1,appl open temporari appl store th congress tomorrow march ipad sale miss sxsw sxsw
2295,21,0,2,0,0,0,0,2,weinschenk bankinnov next battl go happen appl googl verizon att great point total agre sxsw
2296,20,2,2,1,1,0,0,2,ah nice simpl idea rt hello holler gram get know new ipad app link hollergram sxsw
2297,15,1,4,1,0,0,0,1,rt amp bing amp googl let game begin qagb sxsw
2298,25,0,1,1,0,0,0,1,microsoft loung th floor first iphon android develop stop get free entri window phone mp sxsw
2299,23,1,3,2,0,0,0,2,nice im head barton creek get mackbook pro rt wait outsid sxsw appl store ipad woohoo
2300,14,2,1,2,0,0,0,1,rt surviv sxsw live music app iphon android link
2301,11,0,3,1,1,0,0,1,googl launch new social network today sxsw socialmedia link
2302,17,2,2,1,0,0,0,1,rt futuremf link spec recip web googl search link sxsw
2303,23,0,2,0,1,0,0,2,ipad goe sale first day sxsw atx tomorrow appl send lorri load austin riot may ensu
2304,22,1,2,3,1,0,0,2,wanna know rt one produc go sxsw hope free iphon app dl
2305,16,2,1,2,0,0,0,1,link rt sxsw check holler gram ipad app link
2306,8,1,1,0,0,0,0,2,thank appl store sxsw retweet
2307,25,1,1,1,0,0,0,1,rt walk pop appl store like walk futur ipad type comput sxsw
2308,23,1,2,0,0,0,0,2,ipad thing addit not place print cut sxsw newsapp panel
2309,23,0,1,0,0,0,0,0,final get everyon buy facebook googl introduc circl no fair stop innov peopl sxsw
2310,25,1,2,2,0,0,0,0,rt ridicul see someon take photo session ipad cannot wait see concert use sxsw silli
2311,14,0,1,1,0,0,0,1,well damn appl set quot pop quot shop sxsw link
2312,22,0,1,0,0,0,0,2,wait line appl product miss import rite passag sxsw
2313,19,2,1,0,0,0,0,1,austin today pleas join talk ipad sxsw link
2314,19,1,2,2,1,0,0,1,rt googl could launch major new social network call circl possibl today link sxsw remak wave
2315,26,0,1,0,0,0,0,1,among cool goofi thing spi sxsw today ipad case made look like etchnsketch grown game tug war
2316,22,1,1,2,0,0,0,1,rt tweet regist exclus pass event parti ipad sxsw quot give mû cont link
2317,24,1,2,2,0,0,0,1,rt not launch product sxsw plenti els join us hcker amp dan link
2318,13,1,3,3,0,0,0,1,arriv gsdm amp googl sxsw industri parti austin tx
2319,26,1,1,1,0,0,0,1,rt someon austin let borrow iphon charger short time heart long time sxsw
2320,18,0,2,1,0,0,0,1,ipad tablet etc aid greater adopt mobil devic screen size larger mobilefarm sxsw
2321,14,0,1,0,0,0,0,1,download day lone planet austin free limit time link iphon
2322,26,0,1,0,0,0,0,2,leav bag home today travel light ipad hand realli need lug around impedimenta sxsw
2323,11,0,2,0,0,0,0,1,lot ipad no motorola xoom sxsw tabletwar
2324,16,2,2,2,0,0,0,1,rt googl circl amp crop circl anatomi sxsw rumor link
2325,11,0,2,1,1,0,0,2,googl circl everyon go around circl link sxsw
2326,22,2,2,1,0,0,0,2,venturebeat rt second day busi appl pop store appear trend sxsw vb link
2327,18,0,2,0,1,0,0,1,got android parti sxsw androidsxsw paint time blahzay link
2328,16,0,1,0,1,0,0,2,new product idea pant built iphon charg dock built pocket sxsw
2329,17,0,1,1,1,0,0,1,improv websit rank advic googl bing sxsw link
2330,19,3,1,0,0,0,0,3,nut ûï via sxsw ipad store sold everyth except gig wifi whiteû
2331,10,0,1,2,3,0,0,2,omg free ipad salon one sxsw
2332,18,2,1,0,0,0,0,1,find go purchas new ipad sxsw appl kiosk
2333,26,1,1,1,0,0,0,1,rt googl tri fill void local inform hotpot biz claim provid photo info sxsw
2334,16,1,1,2,1,0,0,1,oop copi past malfunct last tweet free sxsw shuttl correct link link
2335,16,0,2,1,0,0,0,1,googl marissa mayer locat base fast fun futur link sxsw sxswi link
2336,12,0,1,1,1,0,0,1,anyon know hour appl store sxsw
2337,10,0,2,1,0,0,0,1,check design ipad interfac new navig schema sxsw uxd
2338,11,1,2,1,0,0,0,2,great new support web font sxsw googl
2339,25,2,1,0,0,0,0,2,sxsw intrvw quot govt not vend machin put get svc platform iphon teach moment quot
2340,14,2,1,2,0,0,0,1,rt sxsw tweep check homi thursday link
2341,18,0,1,1,0,0,0,0,look forward delici mobil austin iphon user struggl anyth sxsw
2342,17,0,1,0,1,0,0,2,appl store sxsw line move front fruit basket imac better worth
2343,17,0,1,1,0,0,0,1,line wrap around block street ipad sxsw appl popup store link
2344,11,0,1,0,0,0,0,1,protip sxsw kill iphon ipad task save batteri
2345,24,0,1,1,2,0,0,2,fun googl analyt berkle topspin class use great info market music sxsw
2346,21,0,3,3,0,0,0,2,smart appl creat pop store sxsw peddl ipad ipad take sxsw video link
2347,14,1,1,1,0,0,0,1,rt pass homeless sign save ipad sxsw
2348,27,1,2,1,0,0,0,2,stay charg sxsw visit mophi booth great deal juic pack ur iphon stay tune quot flash quot giveaway
2349,10,0,2,0,0,0,0,1,win ipad sign link sxsw wantlet
2350,13,0,2,0,2,0,0,1,news sxswi appl temporari ipad store sxsw wth
2351,22,1,1,0,1,0,0,2,check new fast societi app iphon kinda like group foursquar nice sxsw thank share
2352,17,2,4,1,0,0,0,1,new ubersoci iphon app store includ uberguid sxsw mashabl link
2353,9,0,1,1,0,0,0,1,win free ipad webdoc com sxsw rt
2354,23,0,1,0,0,0,0,2,android may gain market share never know sxsw appar industri mover shaker appl loyalist
2355,12,0,3,0,0,0,0,2,fear no iphon att gs slowpok network sxsw amp sxswmusic
2356,25,2,1,2,1,0,0,2,lot googl effort help japan mani global issu rt rt wtf peopl sxsw
2357,24,0,1,0,0,0,0,2,listen googl amp say see yelp servic go die sxsw far interest
2358,22,0,2,2,2,0,0,2,use googl profil fb entri point fb person tri digg googl reader draw peopl hirem sxsw
2359,15,0,2,1,4,0,0,2,go without say googl bread go amaz sxsw googlebread
2360,16,2,2,2,0,0,0,2,rt rt googl launch major new social network call circl link sxsw nptech
2361,14,0,2,0,1,0,0,1,stumbl upon sxswapi googl bing session full terrif far sxsw
2362,22,2,1,4,1,0,0,1,rt rt nfb film app android avail download link link time sxsw
2363,14,1,2,0,1,0,0,1,free stuff alert download new austin guid free week link sxsw
2364,20,1,1,0,0,0,0,1,like ipad line sxsw could sell space exercis class
2365,27,1,1,1,1,0,0,1,exactli sayin rt abl attend sxsw buy ipad today consid japan relief
2366,9,0,1,1,0,0,0,1,marissa meyer demo googl augment realiti sxsw link
2367,23,1,1,2,0,0,0,1,rt use small upstart twitter play sxsw not big guy make move appl googl sxsw
2368,19,0,2,0,0,0,0,2,iphon need car use zimrid etc share ride sxsw shareabl
2369,27,1,1,2,0,0,0,1,rt sxsw cool strike convers bloke happen work guardian amp hour later link
2370,16,1,4,3,0,0,0,1,rt googl latitud check in follow foursquar reward sxsw link free googlela googlemarch sxsw
2371,8,1,1,1,0,0,0,2,beauti sxsw appl store sxsw pic link
2372,19,1,2,1,0,0,0,2,everyon buy app new ipad day birth happi happi sxsw gsdm
2373,30,0,1,0,1,0,0,2,first comput kid atari kid first comput ipad abl sxsw
2374,13,1,1,1,0,0,0,1,heard rumor googl circl suppos preview sxsw
2375,10,0,1,1,1,0,0,2,anyon see visit temporari appl store sxsw
2376,17,3,1,0,0,0,0,1,sxsw kawasaki say key enchant likabl trustworthi amp product
2377,22,0,2,1,0,0,0,1,sxsw googl search local inform marissa mayer million place claim owner log googl
2378,16,0,3,2,1,0,0,1,data overload everi month bil piec facebook content bil tweet amp bil googl search sxsw
2379,11,1,2,2,0,0,0,1,googl circl not launch sxsw interact today link bummer
2380,25,2,1,2,0,0,0,1,rt not rumor appl open temporari store downtown austin sxsw ipad launch
2381,10,0,4,1,0,0,0,2,even begin appl win sxsw link tc appl
2382,17,0,11,2,0,0,0,1,amex team foursquar link gp sxsw social commerc credit app android iphon blackberri viral media
